	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	featureData.symbol
ENSG00000119917	781.1990078	5.91018931	0.325146558	18.177001	7.85E-74	1.62E-71	IFIT3
ENSG00000130589	62.18488157	3.652180109	0.20266294	18.02095692	1.33E-72	2.70E-70	HELZ2
ENSG00000059588	88.7089699	4.016266985	0.224791649	17.86662003	2.15E-71	4.26E-69	TARBP1
ENSG00000162654	122.4826418	2.831111698	0.159461107	17.7542459	1.60E-70	3.11E-68	GBP4
ENSG00000196141	69.34749269	3.589189983	0.202738752	17.7035221	3.94E-70	7.54E-68	SPATS2L
ENSG00000137965	160.1054322	3.725464326	0.211372162	17.62514178	1.58E-69	2.97E-67	IFI44
ENSG00000115267	69.27372829	3.584913088	0.204485257	17.5314012	8.25E-69	1.53E-66	IFIH1
ENSG00000135535	278.557387	1.474581158	0.084861388	17.37634971	1.25E-67	2.27E-65	CD164
ENSG00000133106	210.9647964	3.639603207	0.21191849	17.17454291	4.12E-66	7.37E-64	EPSTI1
ENSG00000086065	180.6193116	1.917977749	0.112960607	16.97917356	1.17E-64	2.06E-62	CHMP5
ENSG00000168961	41.53343811	3.920265744	0.231020535	16.96933887	1.38E-64	2.40E-62	LGALS9
ENSG00000146425	281.5672376	1.707477457	0.100949373	16.91419581	3.54E-64	6.03E-62	DYNLT1
ENSG00000181381	72.2687096	3.363972103	0.199057363	16.89951105	4.54E-64	7.61E-62	DDX60L
ENSG00000111335	65.78198891	3.502098162	0.207302657	16.89364818	5.01E-64	8.28E-62	OAS2
ENSG00000108700	52.05037912	6.433779049	0.390853858	16.46083037	7.01E-61	1.13E-58	CCL8
ENSG00000196684	44.15936869	3.076465809	0.190743572	16.12880463	1.60E-58	2.53E-56	HSH2D
ENSG00000059378	46.24222978	2.744187229	0.170923897	16.05502378	5.27E-58	8.22E-56	PARP12
ENSG00000102524	67.85268397	3.011517249	0.190349613	15.82097914	2.23E-56	3.43E-54	TNFSF13B
ENSG00000124256	29.87368277	4.268880442	0.270212966	15.79820724	3.20E-56	4.85E-54	ZBP1
ENSG00000138642	54.83705555	3.323014437	0.211041807	15.74576373	7.34E-56	1.10E-53	HERC6
ENSG00000185338	296.6573656	1.569464258	0.10024884	15.65568504	3.04E-55	4.48E-53	SOCS1
ENSG00000078081	32.18099917	5.482936137	0.35759419	15.33284459	4.61E-53	6.71E-51	LAMP3
ENSG00000137628	39.55270623	3.462459406	0.226663708	15.2757556	1.11E-52	1.59E-50	DDX60
ENSG00000100911	592.3860992	1.926747445	0.127822448	15.07362347	2.41E-51	3.42E-49	PSME2
ENSG00000100567	148.1126297	1.119726558	0.074904346	14.94875281	1.59E-50	2.22E-48	PSMA3
ENSG00000122417	106.7087674	1.649582577	0.110644361	14.90887169	2.89E-50	3.99E-48	ODF2L
ENSG00000025708	114.7287379	2.408955733	0.162224271	14.84953957	7.00E-50	9.55E-48	TYMP
ENSG00000160710	92.80779853	1.550794471	0.105071534	14.7594159	2.68E-49	3.60E-47	ADAR
ENSG00000119922	413.0892771	5.043456977	0.346701134	14.54698727	6.10E-48	8.12E-46	IFIT2
ENSG00000168394	177.5155515	1.820607586	0.126397744	14.40379816	4.90E-47	6.44E-45	TAP1
ENSG00000163131	123.7902686	1.486261736	0.10356579	14.35089456	1.05E-46	1.37E-44	CTSS
ENSG00000123131	70.36090308	1.7904925	0.124992988	14.32474355	1.53E-46	1.97E-44	PRDX4
ENSG00000174021	203.0323311	1.100990591	0.077154284	14.26998657	3.37E-46	4.27E-44	GNG5
ENSG00000079263	62.14938183	2.098853839	0.147559021	14.22382601	6.52E-46	8.17E-44	SP140
ENSG00000116663	24.57372843	3.630455576	0.257666436	14.08974967	4.39E-45	5.44E-43	FBXO6
ENSG00000101608	701.9513156	1.241874852	0.088681788	14.0037192	1.48E-44	1.81E-42	MYL12A
ENSG00000178685	28.58679564	3.02293202	0.216731888	13.94779537	3.24E-44	3.93E-42	PARP10
ENSG00000137752	99.7698368	2.228483639	0.159920946	13.93490778	3.89E-44	4.66E-42	CASP1
ENSG00000128383	34.0754558	5.015264425	0.363367581	13.80217908	2.47E-43	2.93E-41	APOBEC3A
ENSG00000196954	122.4363311	1.169876127	0.085011618	13.7613677	4.35E-43	5.11E-41	CASP4
ENSG00000130066	975.3845997	2.605462439	0.190356837	13.6872543	1.21E-42	1.40E-40	SAT1
ENSG00000173821	120.35323	2.09151832	0.153169922	13.65488921	1.89E-42	2.17E-40	RNF213
ENSG00000133606	129.5530947	1.189070435	0.087115235	13.64939714	2.04E-42	2.31E-40	MKRN1
ENSG00000162614	36.00376777	4.788648069	0.352466075	13.58612477	4.84E-42	5.44E-40	NEXN
ENSG00000221963	31.68456916	2.544334239	0.192813546	13.19582724	9.27E-40	1.02E-37	APOL6
ENSG00000108679	74.73146404	3.073058904	0.233085162	13.18427511	1.08E-39	1.18E-37	LGALS3BP
ENSG00000108424	60.95729681	1.689307919	0.128988402	13.09658768	3.44E-39	3.72E-37	KPNB1
ENSG00000089692	31.60492146	3.745787442	0.288229175	12.995865	1.29E-38	1.38E-36	LAG3
ENSG00000146859	45.77019282	2.400914015	0.186063574	12.90372942	4.29E-38	4.54E-36	TMEM140
ENSG00000186654	20.28299338	3.370880574	0.265258969	12.70788538	5.35E-37	5.61E-35	PRR5
ENSG00000137767	58.42443872	1.666438481	0.132836003	12.54508152	4.23E-36	4.39E-34	SQRDL
ENSG00000162645	285.8665322	1.462277045	0.117333992	12.46251845	1.20E-35	1.23E-33	GBP2
ENSG00000213928	70.73901145	1.931016739	0.15516079	12.44526233	1.48E-35	1.51E-33	IRF9
ENSG00000108771	25.82748354	3.18680579	0.25610705	12.4432568	1.52E-35	1.54E-33	DHX58
ENSG00000160593	73.2669127	-1.744627807	0.140909591	-12.38118569	3.30E-35	3.28E-33	AMICA1
ENSG00000170581	24.54636025	2.516984567	0.204051068	12.33507174	5.86E-35	5.76E-33	STAT2
ENSG00000269640	28.26834789	2.899175016	0.237266075	12.21908786	2.46E-34	2.39E-32	CTD-2521M24.9
ENSG00000163840	22.81376467	2.62202465	0.214966889	12.19734196	3.21E-34	3.10E-32	DTX3L
ENSG00000104518	64.30938748	1.565960172	0.128588175	12.17810402	4.07E-34	3.89E-32	GSDMD
ENSG00000180628	53.22657872	1.636280263	0.134574305	12.15893525	5.14E-34	4.88E-32	PCGF5
ENSG00000107262	73.80703684	1.400788568	0.115272356	12.1519904	5.60E-34	5.27E-32	BAG1
ENSG00000101577	42.47856984	1.86294072	0.153540218	12.13324267	7.04E-34	6.56E-32	LPIN2
ENSG00000110852	168.7292703	1.080548033	0.08907621	12.13060181	7.27E-34	6.72E-32	CLEC2B
ENSG00000132109	26.47290508	2.334683653	0.195798234	11.923926	8.88E-33	8.07E-31	TRIM21
ENSG00000101596	184.105701	1.489454008	0.125419193	11.87580605	1.58E-32	1.43E-30	SMCHD1
ENSG00000105402	92.41292759	1.303897135	0.111174185	11.7284164	9.11E-32	8.15E-30	NAPA
ENSG00000092010	460.5533282	1.159190331	0.099066922	11.70108351	1.26E-31	1.12E-29	PSME1
ENSG00000125347	158.1528775	1.452104002	0.124407753	11.67213427	1.77E-31	1.56E-29	IRF1
ENSG00000168310	59.30270637	1.309283188	0.112267269	11.66219865	1.99E-31	1.74E-29	IRF2
ENSG00000204267	66.30701119	1.797866395	0.154376316	11.64599883	2.40E-31	2.08E-29	TAP2
ENSG00000182054	51.80544157	1.492584621	0.12987682	11.49230952	1.44E-30	1.24E-28	IDH2
ENSG00000034510	1794.020804	1.184698588	0.10333636	11.4644893	1.99E-30	1.70E-28	TMSB10
ENSG00000017483	19.13369563	2.910738094	0.255721147	11.38246927	5.11E-30	4.32E-28	SLC38A5
ENSG00000121380	12.97570662	4.548036034	0.401335425	11.33225664	9.08E-30	7.57E-28	BCL2L14
ENSG00000140511	29.88763107	2.959656504	0.261172284	11.33219981	9.09E-30	7.57E-28	HAPLN3
ENSG00000111224	27.28663886	2.104483152	0.187417718	11.2288378	2.94E-29	2.43E-27	PARP11
ENSG00000065911	45.78668846	1.585263723	0.142854754	11.09703162	1.30E-28	1.06E-26	MTHFD2
ENSG00000173786	29.50905102	2.252255746	0.203296261	11.0786875	1.59E-28	1.30E-26	CNP
ENSG00000134321	291.2843094	4.593869435	0.416058441	11.04140423	2.41E-28	1.95E-26	RSAD2
ENSG00000256262	28.30895048	2.105908976	0.191211415	11.01351075	3.29E-28	2.64E-26	USP30-AS1
ENSG00000086061	345.219985	1.024288623	0.093112634	11.00053326	3.80E-28	3.02E-26	DNAJA1
ENSG00000169248	15.08868506	4.966765036	0.456555481	10.87877651	1.46E-27	1.15E-25	CXCL11
ENSG00000105287	24.88838246	2.163008852	0.199605576	10.83641495	2.31E-27	1.82E-25	PRKD2
ENSG00000135114	258.7932644	3.011640024	0.278478303	10.81463079	2.93E-27	2.29E-25	OASL
ENSG00000131203	14.73976521	4.135305413	0.387410034	10.67423413	1.34E-26	1.04E-24	IDO1
ENSG00000196116	14.12759344	2.87938147	0.274187369	10.50151026	8.50E-26	6.49E-24	TDRD7
ENSG00000185885	76.36641888	2.294701004	0.219288456	10.46430371	1.26E-25	9.55E-24	IFITM1
ENSG00000163512	48.71485569	1.391186204	0.133445917	10.42509379	1.90E-25	1.43E-23	AZI2
ENSG00000010030	28.87786831	3.870995862	0.371828518	10.41070191	2.22E-25	1.66E-23	ETV7
ENSG00000106785	33.15446546	1.830570197	0.176616662	10.36465177	3.59E-25	2.66E-23	TRIM14
ENSG00000169189	125.0378891	-1.012099079	0.097734022	-10.3556475	3.95E-25	2.91E-23	NSMCE1
ENSG00000111912	22.99048445	2.142007734	0.207596605	10.31812506	5.84E-25	4.27E-23	NCOA7
ENSG00000185201	243.4808162	1.430007684	0.138712081	10.30917907	6.40E-25	4.66E-23	IFITM2
ENSG00000112343	51.63080733	1.517410826	0.14815389	10.24212614	1.28E-24	9.28E-23	TRIM38
ENSG00000041357	207.7668018	1.005275935	0.098203755	10.23663441	1.36E-24	9.75E-23	PSMA4
ENSG00000038210	18.48743903	2.322094604	0.228543469	10.16040672	2.98E-24	2.12E-22	PI4K2B
ENSG00000136689	9.084141032	4.629279671	0.456807328	10.13398732	3.90E-24	2.77E-22	IL1RN
ENSG00000117226	39.98350524	1.511863645	0.150100179	10.07236402	7.32E-24	5.09E-22	GBP3
ENSG00000169245	224.8746731	4.875387905	0.484247629	10.06796444	7.65E-24	5.29E-22	CXCL10
ENSG00000070190	24.35250987	2.177048746	0.216447708	10.05808179	8.46E-24	5.81E-22	DAPP1
ENSG00000140464	18.39737951	2.450621045	0.244597358	10.01900049	1.26E-23	8.58E-22	PML
ENSG00000155363	17.28631738	2.300821817	0.230240958	9.993103889	1.63E-23	1.11E-21	MOV10
ENSG00000026103	27.09608292	1.878622877	0.190822633	9.844864025	7.21E-23	4.86E-21	FAS
ENSG00000137959	277.4369763	3.913317131	0.398282442	9.82548242	8.75E-23	5.85E-21	IFI44L
ENSG00000104805	55.64863587	1.243584754	0.126918641	9.798282902	1.15E-22	7.62E-21	NUCB1
ENSG00000129515	108.1710346	1.080103844	0.110250205	9.796842088	1.16E-22	7.68E-21	SNX6
ENSG00000112773	21.5867348	2.108115795	0.216016969	9.759028687	1.69E-22	1.11E-20	FAM46A
ENSG00000110848	229.7655162	1.518341512	0.156372106	9.709797697	2.74E-22	1.79E-20	CD69
ENSG00000103966	26.62415121	2.009421267	0.207479128	9.684932121	3.49E-22	2.27E-20	EHD4
ENSG00000179750	11.44791673	4.173144076	0.432290695	9.653559805	4.75E-22	3.06E-20	APOBEC3B
ENSG00000188021	84.76732637	1.450762088	0.15047613	9.641144353	5.36E-22	3.44E-20	UBQLN2
ENSG00000231925	119.4573164	1.28082675	0.13377867	9.574222497	1.03E-21	6.55E-20	TAPBP
ENSG00000124201	30.92104232	1.519379412	0.158817134	9.566848174	1.10E-21	6.99E-20	ZNFX1
ENSG00000145287	215.5622727	1.43508791	0.151557191	9.468952951	2.83E-21	1.77E-19	PLAC8
ENSG00000185880	40.95362935	1.347721481	0.142760265	9.440452395	3.71E-21	2.31E-19	TRIM69
ENSG00000013364	65.67899048	1.239724582	0.131375337	9.436509221	3.85E-21	2.39E-19	MVP
ENSG00000132256	14.65265335	2.253945442	0.245249311	9.190425181	3.91E-20	2.41E-18	TRIM5
ENSG00000135148	16.12585599	2.25712031	0.246498252	9.1567396	5.35E-20	3.28E-18	TRAFD1
ENSG00000106392	37.20995355	1.546211448	0.169745687	9.10898815	8.32E-20	5.07E-18	C1GALT1
ENSG00000054654	144.28312	1.227810917	0.134866416	9.103904121	8.71E-20	5.28E-18	SYNE2
ENSG00000213512	22.83634145	2.483826943	0.273887008	9.068801609	1.20E-19	7.25E-18	GBP7
ENSG00000156136	113.1404193	1.213733147	0.134714714	9.009655386	2.07E-19	1.24E-17	DCK
ENSG00000004468	10.8802524	2.952733259	0.328403337	8.991179221	2.45E-19	1.45E-17	CD38
ENSG00000197121	28.38201861	1.925906161	0.214235446	8.989670923	2.48E-19	1.46E-17	PGAP1
ENSG00000102921	28.70298442	1.598207219	0.177909978	8.98323544	2.63E-19	1.54E-17	N4BP1
ENSG00000168899	68.91541611	1.282162747	0.142886424	8.9733	2.88E-19	1.68E-17	VAMP5
ENSG00000234883	26.56745298	2.17971716	0.245590168	8.875425184	6.97E-19	4.04E-17	MIR155HG
ENSG00000117091	191.364303	1.295906906	0.146090125	8.870598911	7.28E-19	4.20E-17	CD48
ENSG00000135655	91.46054787	1.154583815	0.130184684	8.868814549	7.39E-19	4.24E-17	USP15
ENSG00000134285	73.84260233	1.413268894	0.161696639	8.740249046	2.33E-18	1.33E-16	FKBP11
ENSG00000110492	8.205795581	3.354512559	0.385441333	8.703043164	3.23E-18	1.84E-16	MDK
ENSG00000139921	61.31150573	1.20261669	0.138563184	8.679193536	3.99E-18	2.25E-16	TMX1
ENSG00000121060	10.72453765	2.619612305	0.303935716	8.618968314	6.76E-18	3.78E-16	TRIM25
ENSG00000174946	133.3620198	1.393054227	0.161704351	8.614822185	7.01E-18	3.90E-16	GPR171
ENSG00000140105	21.79914643	2.001680524	0.235467291	8.500885697	1.88E-17	1.03E-15	WARS
ENSG00000148175	36.50787041	1.842243723	0.217229146	8.4806471	2.24E-17	1.22E-15	STOM
ENSG00000108691	61.1967874	2.539175863	0.300108285	8.460865602	2.65E-17	1.44E-15	CCL2
ENSG00000092295	12.0887041	3.98403859	0.472548978	8.430953767	3.43E-17	1.85E-15	TGM1
ENSG00000100342	11.19902	2.375966293	0.2825201	8.409901773	4.10E-17	2.21E-15	APOL1
ENSG00000110057	8.81578913	3.020685194	0.360892048	8.370051961	5.76E-17	3.08E-15	UNC93B1
ENSG00000102554	14.35484179	2.243670179	0.270192177	8.303979041	1.01E-16	5.36E-15	KLF5
ENSG00000060491	49.37641627	1.020805502	0.123906722	8.238499784	1.74E-16	9.23E-15	OGFR
ENSG00000101294	62.34267304	1.056708139	0.128699083	8.210688934	2.20E-16	1.15E-14	HM13
ENSG00000112320	7.150390067	3.749514208	0.456729626	8.209483234	2.22E-16	1.16E-14	SOBP
ENSG00000151883	26.48796342	1.370721858	0.168470684	8.136263379	4.08E-16	2.12E-14	PARP8
ENSG00000065882	23.23830213	1.930392515	0.238040129	8.10952559	5.08E-16	2.63E-14	TBC1D1
ENSG00000142089	152.604784	3.695939141	0.458752708	8.056495522	7.85E-16	4.04E-14	IFITM3
ENSG00000133574	396.2769258	1.17983932	0.14663662	8.046007327	8.55E-16	4.38E-14	GIMAP4
ENSG00000064763	6.600898658	2.986191683	0.376597363	7.929401464	2.20E-15	1.11E-13	FAR2
ENSG00000180644	13.36786923	2.409229525	0.304420786	7.914142655	2.49E-15	1.24E-13	PRF1
ENSG00000163328	42.76534661	1.8012242	0.228148676	7.89495792	2.90E-15	1.44E-13	GPR155
ENSG00000152689	8.49804005	2.508679987	0.318449245	7.877801651	3.33E-15	1.64E-13	RASGRP3
ENSG00000163219	27.55376669	1.243915053	0.158620196	7.842097571	4.43E-15	2.18E-13	ARHGAP25
ENSG00000108688	11.29093435	3.154075663	0.402460871	7.836974704	4.62E-15	2.26E-13	CCL7
ENSG00000123992	61.87330498	1.054680655	0.135023805	7.81107194	5.67E-15	2.76E-13	DNPEP
ENSG00000120280	10.54191771	2.24239521	0.288345264	7.77677144	7.44E-15	3.61E-13	CXorf21
ENSG00000168016	16.56232026	1.825955306	0.234894703	7.773505672	7.63E-15	3.69E-13	TRANK1
ENSG00000172936	20.12046953	1.57106323	0.204888257	7.667902761	1.75E-14	8.40E-13	MYD88
ENSG00000196396	38.86703142	1.154402122	0.151775732	7.605973012	2.83E-14	1.35E-12	PTPN1
ENSG00000134716	4.736914053	3.413932419	0.449898458	7.58822876	3.24E-14	1.54E-12	CYP2J2
ENSG00000184613	50.44190469	-1.466245538	0.193551596	-7.575476363	3.58E-14	1.70E-12	NELL2
ENSG00000159256	44.33384968	1.039553837	0.138886536	7.484914426	7.16E-14	3.35E-12	MORC3
ENSG00000177917	45.8718571	1.116725893	0.150981572	7.396438369	1.40E-13	6.47E-12	ARL6IP6
ENSG00000138760	15.77621351	1.822420021	0.246530835	7.392259977	1.44E-13	6.64E-12	SCARB2
ENSG00000169660	10.61829359	2.033902945	0.275207751	7.390427556	1.46E-13	6.71E-12	HEXDC
ENSG00000102760	559.6978761	-1.033355017	0.139887105	-7.387064157	1.50E-13	6.85E-12	RGCC
ENSG00000100644	65.66601832	1.044514717	0.141740207	7.369219633	1.72E-13	7.80E-12	HIF1A
ENSG00000131979	17.44484182	1.707285532	0.232498814	7.343201027	2.09E-13	9.40E-12	GCH1
ENSG00000101347	58.57822829	1.029216318	0.140520995	7.324288554	2.40E-13	1.07E-11	SAMHD1
ENSG00000185404	34.98127893	1.038389664	0.142846114	7.269288877	3.61E-13	1.60E-11	SP140L
ENSG00000141682	91.05416692	1.328037855	0.182793722	7.265226854	3.72E-13	1.64E-11	PMAIP1
ENSG00000151466	10.6132602	1.95799368	0.269613999	7.262210733	3.81E-13	1.68E-11	SCLT1
ENSG00000108578	35.18478598	1.139051754	0.157839182	7.216533562	5.33E-13	2.34E-11	BLMH
ENSG00000133561	52.30210921	1.213842887	0.168867644	7.18813181	6.57E-13	2.85E-11	GIMAP6
ENSG00000132832	6.854827437	2.582933028	0.362115485	7.132898573	9.83E-13	4.25E-11	RP11-445H22.3
ENSG00000127311	12.79434084	1.687290597	0.241893799	6.975336296	3.05E-12	1.30E-10	HELB
ENSG00000134470	7.861907114	2.416927365	0.346993015	6.965348749	3.28E-12	1.39E-10	IL15RA
ENSG00000122694	28.38617615	1.107321579	0.159548495	6.940344851	3.91E-12	1.64E-10	GLIPR2
ENSG00000003400	11.80964286	1.779431428	0.256870104	6.927358995	4.29E-12	1.79E-10	CASP10
ENSG00000165806	19.94258153	1.536753682	0.222422368	6.909168793	4.88E-12	2.02E-10	CASP7
ENSG00000105643	38.46707992	-1.147286766	0.166242111	-6.901300508	5.15E-12	2.13E-10	ARRDC2
ENSG00000006075	14.53820858	2.013074151	0.293340327	6.862589166	6.76E-12	2.77E-10	CCL3
ENSG00000107738	16.95114996	-1.460421956	0.21331876	-6.84619559	7.58E-12	3.10E-10	C10orf54
ENSG00000144118	13.1516563	1.859117259	0.272559427	6.82096115	9.04E-12	3.68E-10	RALB
ENSG00000157557	11.67571196	1.914512256	0.282405326	6.779306479	1.21E-11	4.88E-10	ETS2
ENSG00000245556	16.9605973	1.615392167	0.238328135	6.778017068	1.22E-11	4.90E-10	CTD-2037K23.2
ENSG00000112096	142.5324394	1.027358123	0.154578475	6.646191363	3.01E-11	1.20E-09	SOD2
ENSG00000140471	38.22327896	1.061204833	0.159950152	6.634597221	3.25E-11	1.29E-09	LINS
ENSG00000185272	9.009615513	2.254966651	0.340583538	6.620891506	3.57E-11	1.41E-09	RBM11
ENSG00000133943	11.91399348	1.692985238	0.255796143	6.618493995	3.63E-11	1.42E-09	C14orf159
ENSG00000137078	19.52023885	-1.410690522	0.217588056	-6.483308647	8.97E-11	3.47E-09	SIT1
ENSG00000188404	711.9757865	1.148689421	0.17808281	6.450310514	1.12E-10	4.30E-09	SELL
ENSG00000235750	12.72623258	1.876289869	0.292381332	6.417269712	1.39E-10	5.31E-09	KIAA0040
ENSG00000133313	46.39245539	1.015239998	0.158357552	6.411061454	1.45E-10	5.49E-09	CNDP2
ENSG00000101911	21.79511603	1.324335223	0.207332869	6.387483213	1.69E-10	6.39E-09	PRPS2
ENSG00000177272	21.41638827	1.306312708	0.204977302	6.37296274	1.85E-10	7.00E-09	KCNA3
ENSG00000163563	4.221560957	2.82291241	0.444467765	6.351219661	2.14E-10	7.98E-09	MNDA
ENSG00000117298	9.184351802	2.043962223	0.323491239	6.318446916	2.64E-10	9.77E-09	ECE1
ENSG00000197696	16.51523859	-1.689036643	0.26827632	-6.295884184	3.06E-10	1.13E-08	NMB
ENSG00000129355	29.09223391	1.028804097	0.165668825	6.210004172	5.30E-10	1.94E-08	CDKN2D
ENSG00000107290	19.14161483	1.243406096	0.200448013	6.203135063	5.53E-10	2.02E-08	SETX
ENSG00000170175	16.81997653	1.237151578	0.200819272	6.16052218	7.25E-10	2.63E-08	CHRNB1
ENSG00000177989	9.248513397	1.890091786	0.311171621	6.074113644	1.25E-09	4.44E-08	ODF3B
ENSG00000165071	16.6584695	-1.284721724	0.213719431	-6.011253719	1.84E-09	6.52E-08	TMEM71
ENSG00000105327	12.19635209	-1.466626909	0.24425163	-6.004573681	1.92E-09	6.77E-08	BBC3
ENSG00000074706	23.71716349	1.300894176	0.216821538	5.999838345	1.98E-09	6.95E-08	IPCEF1
ENSG00000104951	7.502379887	2.147882254	0.35899804	5.982991586	2.19E-09	7.68E-08	IL4I1
ENSG00000128335	20.2641173	1.774954585	0.299203919	5.932257147	2.99E-09	1.04E-07	APOL2
ENSG00000169252	4.669985193	2.367708499	0.401618345	5.895419187	3.74E-09	1.29E-07	ADRB2
ENSG00000171860	14.57338851	1.522220563	0.258284342	5.89358437	3.78E-09	1.30E-07	C3AR1
ENSG00000102096	80.00290253	1.177375358	0.201190268	5.852049257	4.86E-09	1.66E-07	PIM2
ENSG00000177854	18.54687288	1.140113876	0.194874936	5.85049006	4.90E-09	1.67E-07	TMEM187
ENSG00000165272	46.25006509	-1.075332844	0.186112369	-5.777868766	7.57E-09	2.54E-07	AQP3
ENSG00000107798	27.09065826	1.002469524	0.17384864	5.766335149	8.10E-09	2.71E-07	LIPA
